,slope_angle,rock_strength,rainfall_mm,seismic_activity,temperature_variation,soil_moisture,vegetation_cover,mining_depth,blasting_frequency,weathering_index,human_activity_index,rainfall_intensity,slope_stability_index,rockfall_density,rockfall_volume,rockfall_risk
17,51.2378215816119,36.8088634316064,179.10533953698416,0.35554918552074066,9.308583328238951,0.40374176347725244,92.87948068392848,100,5,0.7301017446592676,1.496471004786547,99.85620629883935,0.9839357834223151,87.46920365725964,225.91957098411777,High
18,46.59725093210579,27.056503799735967,45.6986098795662,0.47132409903200495,26.696239865098452,0.6196929641389178,42.793596225803,600,8,0.9881831209653175,4.608896640037172,16.727950187962886,0.5875766358383512,89.04623886717144,195.8207156165507,High
19,39.5614570099021,38.21479575550275,13.834715124375377,0.8139269009155428,25.910753411360663,0.2062673860691122,12.364229494508816,0,0,0.3825934969196063,7.4652294362278715,8.373447926801461,2.5246023902973267,160.10627246872173,66.40772190903924,Low
20,55.59264473611897,32.393030616987815,19.849186092313854,0.6337463461710567,20.432100948568674,0.9988332376332111,3.707893915504379,300,2,0.043568072225723786,5.062249780694091,11.343578994207995,13.368621625271164,62.33886404489264,99.60770052145298,Medium
21,31.97469303260209,21.996401738705377,19.271061032052067,0.36004345115908076,13.36440485039517,0.2829394522920373,15.259329839106272,0,0,0.9613000603031788,5.308045080965796,6.524813841427952,0.7156030132044059,99.69170200857309,106.00624956561099,Medium
22,39.60723242676091,83.65129024842346,19.76294304946923,0.3089964592921043,28.926913598892497,0.5524152780219997,29.712623176423648,0,0,0.04611873704992997,3.798713573300616,5.76143207568635,45.77022526048202,60.871880130240264,22.672523602047157,Low
23,43.318092164684586,20.575619197222405,55.8842775868606,0.3943838719793309,20.316509096840516,0.554159593732457,63.009352282178966,0,0,0.23637192041961175,6.043445855438502,43.1108552987964,2.00930236807999,61.31301063562069,110.2056953507517,Medium
24,47.8034992108518,71.52575010359598,37.83715296919855,0.35231705903942434,6.7753071757840635,0.4514852283891039,97.09356703312397,100,7,0.5516312196676305,8.204927943658026,24.935754201933577,2.712298143861994,88.67152430081721,110.81623099574435,Medium
25,64.25879806965068,30.650352084366155,24.341148480414738,0.5474696238979062,32.558376555219795,0.24154345667714427,27.20676760059201,600,6,0.08782997958658378,9.078034817711734,10.325197785099828,5.429791391054585,159.4907949096622,168.63316731893673,Medium
26,34.98368910791799,83.856073539972,8.072432107026229,0.5156869014395199,28.03149309460676,0.5653530723355195,78.98042718314593,0,0,0.9430366767867856,9.937877913659797,6.125314298378547,2.5417168657995868,37.178036872680174,62.58290312989133,Low
27,50.71172192068058,82.495715771292,1.119395623443139,0.5558475508550702,22.54415443048045,0.09101441535011068,91.13863379639623,300,7,0.5699483899185688,7.5207495188982225,0.2968410272768603,2.8541216568354892,90.71661176366489,104.47109927438821,Medium
28,54.620728443102124,65.773080245848,12.348423555905077,0.3318374396880435,18.104765518487035,0.38692611333553373,39.157257505248076,600,3,0.3616865154725518,1.1413754227712425,2.6777151398185786,3.329173222587679,97.58271104543687,83.36137926158291,Medium
29,27.322520635999886,67.05639048604236,5.6848362735199585,0.485833218494949,33.796990941250726,0.2242521950160038,25.327359392477668,0,0,0.358616331307378,1.4646539843587825,1.4810498494561553,6.842976133999026,19.86706232456484,56.24080407080707,Low
30,55.37724259507192,20.3737399378782,76.95946535107849,0.08886004520875668,28.250617227962042,0.12417777396894636,49.10668995591355,0,0,0.011669454977458305,4.982232792473361,22.80931333631418,31.47873899054243,62.31697133488393,110.78225385249041,Medium
31,33.526206184364575,88.94100962795214,5.967222829021829,0.5290012634722733,21.049792018605096,0.9254829308811575,89.67120982073094,0,0,0.8102537302131085,6.753373718720065,1.2478345352663138,3.2740146417372613,137.80526962883923,52.42484151677091,Low
32,28.252579649263975,81.44828225030702,64.40908510689893,0.735088128991173,24.594616855516584,0.6999429149432733,1.0981868139468332,0,0,0.40877089551833223,1.281934919965687,25.257704508020062,7.05190172879068,120.2082936846775,96.00440586117273,Medium
33,72.44427686266667,82.65743580110644,24.36023127177245,0.21505081813076393,13.422512051893975,0.16882888234113325,48.66314769421047,300,3,0.00991661188005799,3.981361820097974,22.782496178526674,114.89745854427075,119.22304632708835,51.47882732086595,Low
34,73.28160165372796,66.14711759356103,3.8104992086655263,0.5966856461294923,10.871478282466544,0.9493958605995163,75.75952619051361,600,3,0.7982548865225921,5.82877372475195,2.856345917403087,1.1307509508673206,113.53786141417335,126.11267805749038,Medium
35,65.41986740582306,44.13508500581756,,0.37779712964788736,13.199586419122358,0.2159921081477576,60.11304291591861,300,3,,,,0.7366431965713858,203.15473187443564,,Medium
36,40.23068845866854,82.55540543633366,43.331067982334744,0.6605002307386739,13.794082978481804,0.23561326379723857,49.73393835045082,0,0,0.642409337564547,6.99085720115722,8.868358114396754,3.1941801122546747,108.0001605924757,70.08048672180784,Low
37,29.883605700319194,40.40618497058347,13.443769129420655,0.5317294902424557,27.192153519161323,0.1332703755450615,55.36132014200361,0,0,0.9818274728594582,3.3866745254649877,10.856967990370311,1.377098066292097,45.12419497451392,89.527056019682,Medium
38,59.211651325607846,59.3898080339542,112.53815472777309,0.5809408225320881,9.201831221576976,0.7278531354314829,61.92316579678383,300,5,0.5357179539094756,2.7136577721066923,24.07147687492396,1.8722112734833278,43.25673674787678,163.9966534133349,Medium
39,47.007624686980066,26.981168064071767,,0.5129647797510881,28.327616051530363,0.5708754326348959,68.20751544254234,600,3,,,,6.791783661074378,89.22308229570037,,Medium
40,31.10191174223894,84.53689410929252,11.271032609443182,0.7656663612768706,20.70185940083637,0.05825113241487068,35.61855863629153,300,5,0.9667795252326565,6.825222269992173,4.571767237730137,2.8113655306136094,83.46480098453546,106.3472586867964,Medium
41,49.758845505563514,29.853932043984933,69.72578878730508,0.5694820955390205,16.537193131304054,0.02529994941496294,51.73745469377714,0,0,0.2975136249462662,2.1693606397419227,17.370411304427545,2.0164852499003154,73.2443255562944,98.24799188540814,Medium
42,26.71942605576092,35.74277640112851,61.786579273903165,0.3589152571995098,14.01188328781066,0.5326594877757307,27.357021347957257,0,0,0.7155379977013085,1.1879172941547134,23.857477268429797,1.8694150849724416,137.54923363704216,68.29303218406889,Low
43,70.4660201039391,59.06939106897505,17.073252560824763,0.5197430104642007,20.396018136402656,0.6515311919226869,98.39900524747401,600,6,0.502787260656494,3.034564751887081,4.158842921166457,1.6671943405714182,171.7832420495493,147.30752747509115,Medium
44,37.93899908000085,73.4865100149087,3.201592494671457,0.4262237914067901,14.525553878901484,0.8228736165158667,18.72880671774174,0,0,0.17583179579595287,7.295392183933959,0.8623131197799162,11.014359408893723,91.24930150462934,19.02809339152808,Low
45,58.1261142176991,63.35459141554092,97.62390884898754,0.5324799813039178,17.88355977286961,0.47827292415553935,15.065722607082543,0,0,0.38971724831207677,2.828958824742874,20.647663394171104,2.796649270287202,41.100254722846564,104.93271945210532,Medium
46,40.58555380447055,36.24937389601093,18.821849376586417,0.4160460575266375,27.17045869047049,0.6765304787590571,26.88222757415958,100,7,0.40352346194619426,0.3012177220181411,6.819130852240718,2.213266573917689,124.66047423611651,106.05113297901116,Medium
47,51.00340105889054,20.066012976924323,10.889981211092964,0.364637852890737,23.779955190594517,0.733655660957089,92.00542505076959,0,0,0.7550239580900372,6.084544362504234,3.561158192015637,0.5210626469414024,86.09662065239068,120.30019482645449,Medium
48,52.33551396716398,73.00054062152074,36.28990562873652,0.5398544425496892,27.439471294195496,0.6130526929781059,65.88560580847714,0,0,0.2790524216513872,5.804135341446043,8.890498336705964,4.998204840720392,90.90957750414918,80.53597876359575,Medium
49,34.24272277627635,88.96451281377657,120.52366184429957,0.5111579257233108,26.389210689293662,0.3522162523674264,45.59275256834502,0,0,0.9926712952342837,8.684721318462573,24.663002109982372,2.61716000563783,80.14769062077426,143.88668123118956,Medium
50,73.47923138822793,76.69391842142633,2.22615937061643,0.7127911690091695,29.452174799687654,0.1318954830276431,92.53954075697838,600,2,0.8262478463792169,1.6542489509052072,0.9104232727000844,1.2632195215502793,73.3715961898808,110.43794967538682,Medium
51,63.75664116805573,52.21446327096307,72.57986416346381,0.41700882417343743,11.050698791201388,0.6475385445295018,90.01471925026901,0,0,0.6208725636218742,9.484947902883116,15.288107011393924,1.319021725250142,28.685918278976303,143.10219361676857,Medium
52,71.97494707820945,83.26370829793746,42.48691839306964,0.10382923050093851,34.853689984199036,0.7686963318123997,40.15925059352843,600,1,0.521948708537848,0.5010626252732209,11.341918162699036,2.216332970781615,90.58567000113003,87.7607109560894,Medium
53,69.74136752138244,48.6893371182845,27.708330782234363,0.4272258403073374,19.273113496146976,0.18982711865396174,56.364096312319234,0,0,0.7424440338794552,5.681962744592229,6.011518854649758,0.9403105176123331,85.65599187438826,118.115096001741,Medium
54,54.89499894055426,56.74538589704273,68.14460593350304,0.17471384821668456,26.54698814242612,0.4948667190814813,90.53739819585763,600,5,0.9535432809656216,7.806649688855105,32.80635941575327,1.0840493808347957,61.355104831795984,167.24611674292638,Medium
55,71.09371175115584,53.39908371769783,168.8122027505431,0.5831343948193153,25.332504890039647,0.39724538478695437,31.93986623947159,600,3,0.9978117130253792,7.632164642690524,43.643549406735296,0.7527450289294187,21.61920936481262,243.9476924603835,High
56,29.424625102595975,51.33367108658675,13.016720027371075,0.16522041433024248,21.984502538510853,0.2057030755253163,40.75372313969411,100,2,0.8682189785625269,6.573924214337906,4.822904995882107,2.0093015115583013,136.7777959903137,85.07289446657299,Medium
57,34.79914312095726,74.2633538505734,7.753651548990338,0.3023257875171797,34.87448655817603,0.24531314986183683,79.30145948548561,300,3,0.030817984984803592,9.627743729020038,2.9137664014226106,69.18261896753874,33.3608209646753,75.79268845542384,Low
58,27.261364445526905,56.87382350886444,122.02444164790936,0.4275331083450274,11.519475489106597,0.23767414832767608,69.86388453566246,0,0,0.9660477186660305,4.2888810088246405,74.0636181510154,2.1594828911814723,101.5871870510741,116.68247470258878,Medium
59,41.266516538163216,42.170198541765124,55.27475768521716,0.808790120952229,17.651866018370846,0.4189309544933649,4.865039199668264,0,0,0.7331776563150045,6.579925926024735,25.62079677507625,1.3937480106674065,123.26555216972076,145.75809834951184,Medium
60,44.4338644844741,38.07107173609349,28.81142783661123,0.2854219768570165,8.83191677676296,0.390461918331774,11.737643653796425,100,3,0.6132742579065513,1.219442103387205,6.882513542529744,1.3970448347103883,20.77926622996148,63.39824735672293,Low
61,38.567451588694794,22.642312187720336,42.57896717429508,0.5024809966293172,10.455064159476484,0.5541787322267724,84.626387813821,600,7,0.17812868320021946,3.5554459845311492,12.18324999711777,3.2953592109069834,72.28918440161627,128.74568666851667,Medium
62,66.43687545759647,60.82366133181322,68.44510538608316,0.6159953153914518,26.388921907302997,0.09321068986263581,2.9738737665900628,300,4,0.12604885283837863,1.1763001191006606,34.60685868509826,7.262273576253366,142.7802522240877,138.89579366961817,Medium
63,42.83766633467947,36.097299078072396,74.14728971538408,0.7968121106441395,5.145280362898401,0.5812503359042619,91.99292055569381,0,0,0.45809056830206474,5.679924470189683,17.490932474135057,1.8393967852074853,76.86752659034408,140.02378137094232,Medium
64,39.046725484369034,30.36937454114682,126.22033892974387,0.655558950344282,31.694619541089516,0.021846088289812382,27.175275233537242,0,0,0.7213294020686846,8.832631738225714,26.283443853246336,1.078207068494786,10.0,182.98852895499778,High
65,52.13480415791243,65.76809746793744,27.82976174847332,0.718781390326493,23.99553449805955,0.25737512834032095,59.83791823991187,600,5,0.7462255139180366,3.5796655591526836,10.321304491378582,1.6904653588232965,128.5644865169759,132.43807884799028,Medium
66,32.04621124873813,67.68464804750842,17.365299216980148,0.6728614117703082,18.2271516114899,0.502138013979457,56.458088429217234,0,0,0.5483380878552072,6.959575348333896,3.58392108806103,3.8515927120505835,77.23169595919511,65.5408817243036,Low
67,65.10984903770199,72.65084245803662,51.03595449377584,0.25817540572077213,14.940833217407768,0.6869363033846573,39.62537561577657,0,0,0.8057697040320558,2.5152847226866992,27.607063071756095,1.3847607776913669,90.60170921025251,88.11282161624436,Medium
68,28.72753218398854,55.2503827437014,26.869423938622962,0.5719384208634093,8.788221457997487,0.7712656236145972,3.143692360921946,0,0,0.5784814931940154,5.563149660416858,22.181457031506294,3.3244619671506714,85.02392754195161,61.74075846518138,Low
69,74.34434683002587,82.58382236427207,45.143861566406976,0.6697321904344445,32.64687759361626,0.035561316266380594,19.247126079543452,0,0,0.43065826767592563,1.4472522795026077,38.668264452432716,2.5792929826028934,138.38824876943542,83.96393130018073,Medium
70,63.61223846483287,85.54399273787595,27.23513451603298,0.308699942065196,26.369669751057813,0.537486887966994,61.49734858335937,0,0,0.3661479058436684,0.1002185699499536,7.595783506684178,3.6726000719805243,170.12090173653525,54.038067173135936,Low
71,34.93578407670862,76.51596578547426,8.302480496826083,0.3840480246551955,15.091789967781233,0.35443659252262427,44.637277270908214,600,3,0.28884246697645066,9.906778935491191,2.2161759046106777,7.581890152529424,189.9334612602183,86.596410219746,Medium
72,25.27610585618012,64.4915437405731,31.689862815051946,0.3393615409745887,7.128085383218615,0.6949089202882615,41.383704601892326,600,0,0.821162938486309,8.392982569831263,9.02659518111253,3.107007800824946,169.27364523886848,82.67298068696425,Medium
73,65.77307142274171,41.260466751383206,58.707404451575215,0.6545245971936067,14.770484946230528,0.28377976211163414,9.77029007896486,100,8,0.21893943537255023,6.305565144960004,13.495920902500579,2.865047736775974,90.1624527446684,171.08101573284927,Medium
74,60.34286719238086,88.80614451341549,80.29316735749936,0.4861437759341736,10.539028844272504,0.7437236296274504,34.71274252461791,300,4,0.899520720779201,2.660810567083254,21.57157947020832,1.636055005781851,109.44417888372661,125.83607715227352,Medium
75,61.45035840204937,39.189531703435684,33.994401326583656,0.4358308211329806,28.58819939693627,0.6022369078366592,52.643055205926856,100,3,0.30828484763389574,7.44977233182057,8.47390297824772,2.068571562376355,10.0,125.58043026583826,Medium
76,63.56351733429729,34.18598453933018,9.030424658906314,0.24366601666940246,26.58796054269079,0.7896723837176005,7.769273494241135,0,0,0.4264547266789608,1.0211180103986095,2.8112274001586783,1.2611049115503783,134.94658077087453,74.97878317629716,Low
77,28.70223258670452,50.9507879650608,26.78048722637764,0.4865211493612415,19.944818819687754,0.984393958071329,6.669575262196847,300,4,0.14873034424359843,6.326135430265877,13.706575309743753,11.932568043833959,75.66769191518334,103.4567594787271,Medium
78,42.923286427213625,23.978839949867194,77.15768536676299,0.3864823290030502,31.575233092730258,0.9085859771641669,49.15533832188744,600,4,0.1116446082667939,8.03837104260999,50.13520743696109,5.002727318543519,24.47566189822531,172.5919661261102,Medium
79,30.793452976256486,88.49461252702535,26.624537223787918,0.5486679130528325,10.42042064417252,0.5932901948462174,56.12521738408612,0,0,0.140652187528863,6.7312567870645506,5.514931595878975,20.427334005694696,167.27829503658273,51.11340470914271,Low
80,68.15517129377967,61.19034894914974,59.62375676292865,0.2714065602709098,18.558967563004835,0.8937621774079746,25.764150462560455,600,2,0.731668193791988,7.611571176450132,29.58523980768243,1.227047093079309,136.18399639617516,141.69838167028823,Medium
81,56.1649063413779,58.98664641649227,35.38398151468523,0.5355812519012402,26.318609118923614,0.15308981285480427,32.576634696564085,600,1,0.6872596249496122,0.7402086518843354,17.5342368815686,1.5281169218687405,176.7426385063934,112.30058423081731,Medium
82,41.54490124263246,65.9057395929804,13.802375864051712,0.41220984590023585,7.0340704915603744,0.04303515692194859,79.68704245386378,0,0,0.7021594308993372,0.39819605133930347,2.9694850905148535,2.2592010758997314,67.50391808913858,55.50683136432317,Low
83,28.177917514301182,54.79165534440447,79.51866709308123,0.2501406148529707,16.180320826841328,0.5331332499036143,86.9236023999132,600,2,0.849876617088142,4.315671267204374,17.15589521366153,2.2878708906312104,15.255816708882605,119.80166932787047,Medium
84,40.54911608578311,22.24444619661791,4.398598496240308,0.23454319242437066,22.149944065465405,0.9743697761388606,32.522868666032146,300,4,0.2041645557609476,7.915702618062524,1.5056036876707621,2.686627167465198,172.37911351403585,88.82353935015425,Medium
85,41.25916610133736,62.86179021882777,37.21047589733751,0.26459592239546115,16.00410616211071,0.7097364474419073,35.57145642830621,100,4,0.2585746214606143,3.0050795051153054,7.462412209204353,5.891687390676206,67.18951219153902,62.179267959471595,Low
86,61.480308916903205,70.13217138695015,11.715978187027035,0.45872018851189156,19.405969678182526,0.3051424035836312,83.03265572809548,0,0,0.9615203393877609,7.38778345358161,6.852057719837738,1.186357069013231,94.36264176160203,104.05518940185999,Medium
87,56.87787356776066,49.172434243683725,3.4710211012566057,0.5241990868727001,23.243550481012154,0.66877135280711,97.38345014111093,300,2,0.10661225117785578,0.717802572441536,1.254239695874405,8.107736558278845,173.047232175168,101.04362565131835,Medium
88,69.36063712881634,73.0106900449835,34.95161691726462,0.5539647264754363,16.05171842538755,0.03990771310470165,32.05931952970459,600,2,0.2795016281777235,6.554404790131195,21.61015152060787,3.7658813758724556,42.70661525987922,107.79571963667304,Medium
89,48.610746258097464,35.890090953689445,34.613593781047776,0.5615105835456895,8.180430677674046,0.4706196206604849,78.87265712201369,0,0,0.9617438659190255,9.238527636782907,12.313376428760197,0.7676682097534985,78.63859707251689,118.50167823730479,Medium
90,30.979712296915086,35.48936137463288,61.362225380580746,0.34829534780415994,9.18333492026397,0.23725568341332903,47.96923688747903,100,4,0.5474327955849904,4.60236191843623,12.320821298779308,2.0924947898537334,51.38902878504655,138.02929465203277,Medium
91,60.66223936114975,31.299189138130178,68.27572685648529,0.7116805816190351,20.81011908662591,0.049198151562231174,26.372804564481246,300,3,0.9278666335534643,0.5743169809389004,28.85054596237668,0.5560596408121857,97.16526034286628,140.01927853347175,Medium
92,63.03925243084487,46.03963318524133,65.05934603374963,0.4115548947983694,10.242200768956918,0.24991038070618543,68.17851965563972,0,0,0.8059847595830679,7.209853937337661,23.246581589512786,0.9061193883144152,92.79437010478095,143.9733320708876,Medium
93,53.063859878474815,79.29084247723586,26.344255565866447,0.5900299520119464,31.6950101643169,0.7224604313277683,46.25503768356014,600,5,0.9495840560118586,8.837212185675476,5.331206069655324,1.573555850553216,50.890161955328054,151.3620498716366,Medium
94,63.54835899772805,77.95384435043451,49.941486320970405,0.46716891330123667,30.025570553714783,0.5511887822667607,26.8162439499007,600,3,0.7387501569221565,3.627972945829958,27.726947952636838,1.6604521329570376,89.00293724042211,130.4955997865698,Medium
95,49.689779818219534,46.79769455744527,43.01268291497555,0.5751242463406083,15.47096207018046,0.02343489828745504,10.722964389414024,300,4,0.2617485421634561,3.7198363181789365,11.452388394322664,3.597822427343308,127.13733463270422,114.02087958643786,Medium
96,51.1366414690997,61.23831151861656,27.371174509680724,0.45713438677101725,29.929615159847895,0.4097377531539961,86.6954413814886,0,0,0.7594027594920421,3.302743651110421,8.455788884385965,1.5769127045811926,134.25135724556247,91.92964268700263,Medium
97,46.37705091792748,70.45714215324409,45.46733167476449,0.5787269753149133,20.995634910232848,0.7521711045335918,87.8667803428624,600,4,0.39176966523377,1.0626428348850592,10.393519360476589,3.8776373250272544,112.00548908660376,113.27451233977837,Medium
98,26.27095633720476,36.884474223961604,147.10756277110357,0.49852222602393526,9.771527858088234,0.9546046935633513,7.496175591379228,600,0,0.16000645226767563,3.0621786897824634,49.420685551613076,8.772571448488073,112.18391812397878,147.6668464379589,Medium
99,30.39457134966522,31.769876012632295,10.714997553952523,0.6627681141301378,23.42635563623971,0.8743575708590344,66.3395370608244,0,0,0.24753775237993203,4.24551706732435,3.4651624026488737,4.2220204717987375,23.738007187821836,57.472053735361314,Low
100,26.57145928433671,88.04671952486177,118.1019459090815,0.33626299135776033,25.383533516492196,0.0015197512299724991,16.25774306149492,100,3,0.29300594385462464,4.184382214509687,44.97312410885697,11.30747313680639,160.63649580213846,99.9066872984208,Medium
101,56.82052056318902,63.229011924673294,2.746865444561861,0.1460217328218843,7.5167473541047585,0.21870199702682036,64.63200801696007,0,0,0.10292340013674783,2.061530124568539,0.7230007469437396,10.809928132391963,115.19324559386399,36.915897228214746,Low
102,40.717799053816336,88.69910052835647,18.43659639932277,0.3053285161131807,14.433592712661145,0.20773688424188563,90.76171935603689,0,0,0.4023241628956453,5.5547721494667766,5.084494168740862,5.414175068386089,165.57694259542964,28.83983965252733,Low
103,50.42853455823514,43.642919099256034,16.99406946200274,0.7137836830476068,5.161519628357568,0.4130946300277425,26.02146902221586,0,0,0.9423677853153453,5.404956480606521,3.961138907615176,0.9183492447648253,125.3698823295874,106.8094873814486,Medium
104,70.37832369630465,69.2122189981892,49.22380913326852,0.4690882360224521,14.49286410068379,0.6457545645423408,34.79292327767964,0,0,0.19459856504709871,3.8184774528216603,17.6330173746708,5.053270096847659,147.7083088836096,87.41826010709687,Medium
105,37.464611457443745,35.58225455788664,7.033552501610552,0.5184124591093124,15.063359987577462,0.1530690608812627,79.51299591782733,600,3,0.9780475080780254,9.348653703039462,3.7051541410685926,0.9710473923861674,46.17001190998118,128.71540460103355,Medium
106,45.519146151781484,38.284011989173905,107.00104325800814,0.2892726771907226,23.906258803372545,0.9156786940054562,73.5373792743325,0,0,0.4864204753572442,9.654702823160985,40.20022012248611,1.728987584356647,246.21133120992917,140.18988474337542,Medium
107,62.77755692715243,55.833148488873675,,0.5131107450300557,10.971298389474951,0.7771169148214385,40.86552844554141,300,2,,,,1.1726336811099627,112.55617346017968,,Medium
108,36.43990827458112,42.37326878556499,52.7870977061493,0.2954374711854607,5.902729601833779,0.4193319373276432,84.85480792776127,600,5,0.11203967643163337,2.8500353519279487,14.216356417785619,10.376155844009473,146.0237900843017,96.97857186623328,Medium
109,28.84899549143965,31.733509468840914,30.662654823489426,0.324843744989449,14.469036004798442,0.583993476274192,92.05854778312978,300,2,0.8621110712626596,9.38271179362879,7.207382357093566,1.2758708775016891,128.77179196695354,110.63271892075015,Medium
110,39.4875726456884,38.401649139252825,135.12033936453864,0.4195032634352239,29.768586387767716,0.5418020052824397,45.264363846758414,600,3,0.5780525724255182,7.212387852755993,37.62214445639692,1.6822985602531835,62.28199736205049,193.32491126440314,High
111,33.06106436270022,22.502387612610526,88.81790056203468,0.589019451568429,16.974356166734783,0.582230055677077,3.945160260389502,600,2,0.1297739484624757,4.406905108116383,20.893480771714156,5.243521345844127,59.14335520486161,148.55211547218352,Medium
112,71.48488261712865,69.30965350342406,34.588920695552666,0.6103695161285021,17.452813095020595,0.8601152537495684,50.94399780471277,300,3,0.4987860761984516,8.789871433417858,11.082501253488024,1.943806445081061,101.57325686475009,157.13808080563612,Medium
113,65.40601897822086,54.44816599601031,60.51184488523277,0.6158089795875674,19.07082688539807,0.20011963945067335,73.96824595378402,300,1,0.678978337148237,1.5417207627904506,43.247540370599815,1.2260264571570896,50.36249930589724,132.55217084895705,Medium
114,56.67018782552117,26.597014648316794,41.8427895403225,0.18238317699112516,27.553664924299596,0.6837139686758529,22.00357424777325,0,0,0.4126549004029292,6.651071221987145,13.609174605890981,1.137293776614558,188.4895045800418,92.60152277829329,Medium
115,68.57302950938589,32.018579518994386,44.32958706863537,0.49866709992194774,19.400746771357156,0.10703280013748617,9.943032060658318,100,3,0.32458017607856027,2.780002554469869,8.899631372760673,1.438491237435513,119.2703363906014,134.24019420145484,Medium
116,65.18360384495573,27.17741766788508,20.096772442356635,0.4606436333234528,7.738482576103473,0.4591639747890438,28.521464355701642,100,0,0.30337713248580067,5.512161238313144,14.727142905583115,1.3742476968336135,164.8028587774109,103.09888855136987,Medium
117,34.32850294430179,62.88149657931135,31.00269944268652,0.19356351678370887,11.191993987989488,0.6358388689485049,1.1586888676363039,100,9,0.5342177328237687,2.903752465541337,6.720334540310207,3.4286726576588062,135.08477305729602,94.77540955085985,Medium
